title,link,description,date,source
"Slaves for 30 years, three women rescued from London house - Firstpost",http://www.firstpost.com/world/slaves-for-30-years-three-women-rescued-from-london-house-1243693.html," href=""http://www.firstpost.com/world/slaves-for-30-years-three-women-rescued-from-london-house-1243693.html"" target=""_blank"">Slaves for 30 years, three women rescued from London house</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Firstpost</font",2013-11-22 08:00:00+00:00,Firstpost
Man busted for drug dealing has laugh now and cry later tattooed on as eyebrows - Daily Mail,https://www.dailymail.co.uk/news/article-2492875/Man-busted-drug-dealing-laugh-later-tattooed-eyebrows.html," href=""https://www.dailymail.co.uk/news/article-2492875/Man-busted-drug-dealing-laugh-later-tattooed-eyebrows.html"" target=""_blank"">Man busted for drug dealing has laugh now and cry later tattooed on as eyebrows</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daily Mail</font",2013-11-08 08:00:00+00:00,Daily Mail
Meghalaya: Militants kill 2 BSF jawans along Bangladesh border - Firstpost,http://www.firstpost.com/india/meghalaya-militants-kill-2-bsf-jawans-along-bangladesh-border-1219001.html," href=""http://www.firstpost.com/india/meghalaya-militants-kill-2-bsf-jawans-along-bangladesh-border-1219001.html"" target=""_blank"">Meghalaya: Militants kill 2 BSF jawans along Bangladesh border</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Firstpost</font",2013-11-08 08:00:00+00:00,Firstpost
'Arrest me. I did it. I burned him alive': Woman turns herself in for killing boyfriend - but he SURVIVED - Daily Mail,https://www.dailymail.co.uk/news/article-2414318/Arrest-I-did-I-burned-alive-Woman-turns-killing-boyfriend--SURVIVED.html," href=""https://www.dailymail.co.uk/news/article-2414318/Arrest-I-did-I-burned-alive-Woman-turns-killing-boyfriend--SURVIVED.html"" target=""_blank"">'Arrest me. I did it. I burned him alive': Woman turns herself in for killing boyfriend - but he SURVIVED</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daily Mail</font",2013-09-06 07:00:00+00:00,Daily Mail
How Riyaz Bhatkal built the Indian Mujahideen - Firstpost,http://www.firstpost.com/india/how-riyaz-bhatkal-built-the-indian-mujahideen-1089015.html," href=""http://www.firstpost.com/india/how-riyaz-bhatkal-built-the-indian-mujahideen-1089015.html"" target=""_blank"">How Riyaz Bhatkal built the Indian Mujahideen</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Firstpost</font",2013-09-06 07:00:00+00:00,Firstpost
'Crime Patrol' : Episodes on Delhi rape case yield high viewership - indiatvnews.com,https://www.indiatvnews.com/entertainment/bollywood/crime-patrol-episodes-delhi-rape-case-high-viewersh-10006.html," href=""https://www.indiatvnews.com/entertainment/bollywood/crime-patrol-episodes-delhi-rape-case-high-viewersh-10006.html"" target=""_blank"">'Crime Patrol' : Episodes on Delhi rape case yield high viewership</a>&nbsp;&nbsp;<font color=""#6f6f6f"">indiatvnews.com</font",2013-09-27 07:00:00+00:00,indiatvnews.com
Stepsons behind murder of BSP MLA’s wife: Delhi Police - The Hindu,https://www.thehindu.com/news/cities/Delhi/stepsons-behind-murder-of-bsp-mlas-wife-delhi-police/article5233186.ece," href=""https://www.thehindu.com/news/cities/Delhi/stepsons-behind-murder-of-bsp-mlas-wife-delhi-police/article5233186.ece"" target=""_blank"">Stepsons behind murder of BSP MLA’s wife: Delhi Police</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2013-10-14 07:00:00+00:00,The Hindu
SRK was like textbook for me: Shreyas Talpade - indiatvnews.com,https://www.indiatvnews.com/entertainment/bollywood/shah-rukh-khan-shreyas-talpade-10703.html," href=""https://www.indiatvnews.com/entertainment/bollywood/shah-rukh-khan-shreyas-talpade-10703.html"" target=""_blank"">SRK was like textbook for me: Shreyas Talpade</a>&nbsp;&nbsp;<font color=""#6f6f6f"">indiatvnews.com</font",2013-11-27 08:00:00+00:00,indiatvnews.com
Tunisian rapper acquitted after 3 weeks in prison - IFEX,https://ifex.org/tunisian-rapper-acquitted-after-3-weeks-in-prison/," href=""https://ifex.org/tunisian-rapper-acquitted-after-3-weeks-in-prison/"" target=""_blank"">Tunisian rapper acquitted after 3 weeks in prison</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IFEX</font",2013-10-21 07:00:00+00:00,IFEX
Former SHO arrested in Arshad Pappu murder case - DAWN.com,http://www.dawn.com/news/1046273," href=""http://www.dawn.com/news/1046273"" target=""_blank"">Former SHO arrested in Arshad Pappu murder case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DAWN.com</font",2013-09-29 07:00:00+00:00,DAWN.com
Pictured: Moment man was led away in handcuffs just minutes before he was about to marry in an alleged sham we - Daily Mail,https://www.dailymail.co.uk/news/article-2487154/Pictured-Moment-man-led-away-handcuffs-just-minutes-marry-alleged-sham-wedding.html," href=""https://www.dailymail.co.uk/news/article-2487154/Pictured-Moment-man-led-away-handcuffs-just-minutes-marry-alleged-sham-wedding.html"" target=""_blank"">Pictured: Moment man was led away in handcuffs just minutes before he was about to marry in an alleged sham we</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daily Mail</font",2013-11-04 08:00:00+00:00,Daily Mail
Not just Tehelka: Dainik Bhaskar official allegedly sexually assaulted staff - Firstpost,http://www.firstpost.com/india/not-just-tehelka-dainik-bhaskar-official-allegedly-sexually-assaulted-staff-1252705.html," href=""http://www.firstpost.com/india/not-just-tehelka-dainik-bhaskar-official-allegedly-sexually-assaulted-staff-1252705.html"" target=""_blank"">Not just Tehelka: Dainik Bhaskar official allegedly sexually assaulted staff</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Firstpost</font",2013-11-27 08:00:00+00:00,Firstpost
"Vasant Kunj maid abuse case: Humiliated, lost my job, accused tells court - Firstpost",http://www.firstpost.com/india/vasant-kunj-maid-abuse-case-humiliated-lost-my-job-accused-tells-court-1153595.html," href=""http://www.firstpost.com/india/vasant-kunj-maid-abuse-case-humiliated-lost-my-job-accused-tells-court-1153595.html"" target=""_blank"">Vasant Kunj maid abuse case: Humiliated, lost my job, accused tells court</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Firstpost</font",2013-10-04 07:00:00+00:00,Firstpost
A towering journalist - The Hindu,https://www.thehindu.com/news/cities/Delhi/a-towering-journalist/article5280614.ece," href=""https://www.thehindu.com/news/cities/Delhi/a-towering-journalist/article5280614.ece"" target=""_blank"">A towering journalist</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2013-10-28 07:00:00+00:00,The Hindu
A Tale of Two Drops concludes - The Hindu,https://www.thehindu.com/news/cities/Delhi/a-tale-of-two-drops-concludes/article5287897.ece," href=""https://www.thehindu.com/news/cities/Delhi/a-tale-of-two-drops-concludes/article5287897.ece"" target=""_blank"">A Tale of Two Drops concludes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2013-10-30 07:00:00+00:00,The Hindu
