title,link,description,date,source
Collin County man found guilty of financial fraud had more than $6.7M deposited into alias accounts - WFAA.com,https://www.wfaa.com/article/news/crime/collin-county-man-found-guilty-of-financial-fraud/287-62f91ea5-cff6-49c5-8448-0bf2240ec92f," href=""https://www.wfaa.com/article/news/crime/collin-county-man-found-guilty-of-financial-fraud/287-62f91ea5-cff6-49c5-8448-0bf2240ec92f"" target=""_blank"">Collin County man found guilty of financial fraud had more than $6.7M deposited into alias accounts</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WFAA.com</font",2020-10-14 15:50:00+00:00,WFAA.com
Former HISD employee pleads guilty in college admissions scam - Chron,https://www.chron.com/news/houston-texas/education/article/Former-HISD-employee-exam-administrator-pleads-15603989.php," href=""https://www.chron.com/news/houston-texas/education/article/Former-HISD-employee-exam-administrator-pleads-15603989.php"" target=""_blank"">Former HISD employee pleads guilty in college admissions scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Chron</font",2020-09-28 07:00:00+00:00,Chron
"VB woman pleads guilty to loan scam involving 1,700 victims and over $1.2 million - WAVY.com",https://www.wavy.com/news/vb-woman-pleads-guilty-to-loan-scam-involving-1700-victims-and-over-1-2-million/," href=""https://www.wavy.com/news/vb-woman-pleads-guilty-to-loan-scam-involving-1700-victims-and-over-1-2-million/"" target=""_blank"">VB woman pleads guilty to loan scam involving 1,700 victims and over $1.2 million</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WAVY.com</font",2020-10-24 00:44:00+00:00,WAVY.com
Felicity Huffman concludes sentence from college admissions scam - Everett Post,https://www.everettpost.com/entertainment/felicity-huffman-concludes-sentence-from-college-admissions-scam," href=""https://www.everettpost.com/entertainment/felicity-huffman-concludes-sentence-from-college-admissions-scam"" target=""_blank"">Felicity Huffman concludes sentence from college admissions scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Everett Post</font",2020-10-26 15:26:00+00:00,Everett Post
Feds net three more guilty pleas in staged 18-wheeler accident scam - WWLTV.com,https://www.wwltv.com/article/news/investigations/three-more-guilty-pleas-added-to-long-list-in-staged-accidents-scam/289-2da93069-2bdb-4f7c-9986-5177ef069d70," href=""https://www.wwltv.com/article/news/investigations/three-more-guilty-pleas-added-to-long-list-in-staged-accidents-scam/289-2da93069-2bdb-4f7c-9986-5177ef069d70"" target=""_blank"">Feds net three more guilty pleas in staged 18-wheeler accident scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WWLTV.com</font",2020-10-22 02:46:00+00:00,WWLTV.com
Becker Pleads Not Guilty To Grand Scam Charge - Tennis Now,http://www.tennisnow.com/Blogs/NET-POSTS/October-2020/Becker-Pleads-Not-Guilty-To-Grand-Scam-Charge.aspx," href=""http://www.tennisnow.com/Blogs/NET-POSTS/October-2020/Becker-Pleads-Not-Guilty-To-Grand-Scam-Charge.aspx"" target=""_blank"">Becker Pleads Not Guilty To Grand Scam Charge</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tennis Now</font",2020-10-22 15:41:18+00:00,Tennis Now
Virginia Beach man pleads guilty to wire fraud - WTOP,https://wtop.com/virginia/2020/10/virginia-beach-man-pleads-guilty-to-wire-fraud/," href=""https://wtop.com/virginia/2020/10/virginia-beach-man-pleads-guilty-to-wire-fraud/"" target=""_blank"">Virginia Beach man pleads guilty to wire fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WTOP</font",2020-10-10 07:00:00+00:00,WTOP
Couple pleads guilty to laundering money for India-based phone scammers - newsindiatimes.com,https://www.newsindiatimes.com/couple-pleads-guilty-to-laundering-money-for-india-based-phone-scammers/," href=""https://www.newsindiatimes.com/couple-pleads-guilty-to-laundering-money-for-india-based-phone-scammers/"" target=""_blank"">Couple pleads guilty to laundering money for India-based phone scammers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">newsindiatimes.com</font",2020-10-08 07:00:00+00:00,newsindiatimes.com
Renton man involved in Drainage District 5 scam pleads guilty - Enumclaw Courier-Herald,https://www.courierherald.com/news/renton-man-involved-in-drainage-district-5-scam-pleads-guilty/," href=""https://www.courierherald.com/news/renton-man-involved-in-drainage-district-5-scam-pleads-guilty/"" target=""_blank"">Renton man involved in Drainage District 5 scam pleads guilty</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Enumclaw Courier-Herald</font",2020-10-05 07:00:00+00:00,Enumclaw Courier-Herald
"'Corrupt' Nitish Kumar involved in 'Saat Nischay' scam, will be sent to jail if found guilty: Chirag Pasw - Times of India",https://timesofindia.indiatimes.com/elections/assembly-elections/bihar/corrupt-nitish-kumar-involved-in-saat-nischay-scam-will-be-sent-to-jail-if-found-guilty-chirag-paswan/articleshow/78866605.cms," href=""https://timesofindia.indiatimes.com/elections/assembly-elections/bihar/corrupt-nitish-kumar-involved-in-saat-nischay-scam-will-be-sent-to-jail-if-found-guilty-chirag-paswan/articleshow/78866605.cms"" target=""_blank"">'Corrupt' Nitish Kumar involved in 'Saat Nischay' scam, will be sent to jail if found guilty: Chirag Pasw</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-10-26 04:59:00+00:00,Times of India
12th Jersey City Officer Pleads Guilty in Off-Duty Jobs Scam - U.S. News & World Report,https://www.usnews.com/news/best-states/new-jersey/articles/2020-09-29/12th-jersey-city-officer-pleads-guilty-in-off-duty-jobs-scam," href=""https://www.usnews.com/news/best-states/new-jersey/articles/2020-09-29/12th-jersey-city-officer-pleads-guilty-in-off-duty-jobs-scam"" target=""_blank"">12th Jersey City Officer Pleads Guilty in Off-Duty Jobs Scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">U.S. News & World Report</font",2020-09-29 07:00:00+00:00,U.S. News & World Report
CBI court grants bail to ex-Union Minister Dilip Ray convicted in coal scam case - Zee News,https://zeenews.india.com/india/coal-block-scam-former-union-minister-dilip-ray-gets-3-year-imprisonment-2320170.html," href=""https://zeenews.india.com/india/coal-block-scam-former-union-minister-dilip-ray-gets-3-year-imprisonment-2320170.html"" target=""_blank"">CBI court grants bail to ex-Union Minister Dilip Ray convicted in coal scam case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Zee News</font",2020-10-26 06:21:11+00:00,Zee News
Ex-NDA Minister Dilip Ray found guilty in coal scam case - India TV News,https://www.indiatvnews.com/news/india/ex-nda-minister-dilip-ray-found-guilty-coal-scam-case-delhi-court-654725," href=""https://www.indiatvnews.com/news/india/ex-nda-minister-dilip-ray-found-guilty-coal-scam-case-delhi-court-654725"" target=""_blank"">Ex-NDA Minister Dilip Ray found guilty in coal scam case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India TV News</font",2020-10-06 07:00:00+00:00,India TV News
"Police chief, city official plead guilty in hiring scam - The Associated Press",https://apnews.com/article/connecticut-robert-frost-police-bridgeport-courts-cd6ceee689dc2856b1c29e9016d53aeb," href=""https://apnews.com/article/connecticut-robert-frost-police-bridgeport-courts-cd6ceee689dc2856b1c29e9016d53aeb"" target=""_blank"">Police chief, city official plead guilty in hiring scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Associated Press</font",2020-10-05 07:00:00+00:00,The Associated Press
"Virginia Beach man pleads guilty to $1.2 million loan scam involving 1,700 victims - WAVY.com",https://www.wavy.com/news/local-news/norfolk/virginia-beach-man-pleads-guilty-to-1-2-million-loan-scam-involving-1700-victims/," href=""https://www.wavy.com/news/local-news/norfolk/virginia-beach-man-pleads-guilty-to-1-2-million-loan-scam-involving-1700-victims/"" target=""_blank"">Virginia Beach man pleads guilty to $1.2 million loan scam involving 1,700 victims</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WAVY.com</font",2020-10-09 07:00:00+00:00,WAVY.com
"President of Purported VC Firm Pleads Guilty to Securities, Wire Fraud - Chief Investment Officer",https://www.ai-cio.com/news/president-purported-vc-firm-pleads-guilty-securities-wire-fraud/," href=""https://www.ai-cio.com/news/president-purported-vc-firm-pleads-guilty-securities-wire-fraud/"" target=""_blank"">President of Purported VC Firm Pleads Guilty to Securities, Wire Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Chief Investment Officer</font",2020-10-23 14:39:34+00:00,Chief Investment Officer
Fourth defendant pleads guilty in real estate scam - VC Star,https://www.vcstar.com/story/news/courts/2020/10/17/fourth-defendant-pleads-guilty-real-estate-scam/3698722001/," href=""https://www.vcstar.com/story/news/courts/2020/10/17/fourth-defendant-pleads-guilty-real-estate-scam/3698722001/"" target=""_blank"">Fourth defendant pleads guilty in real estate scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">VC Star</font",2020-10-17 07:00:00+00:00,VC Star
St. Louis man pleads guilty to using online marketplaces to scam victims - STLtoday.com,https://www.stltoday.com/news/local/crime-and-courts/st-louis-man-pleads-guilty-to-using-online-marketplaces-to-scam-victims/article_00f6fe61-eb45-5337-927b-4b848cb8b825.html," href=""https://www.stltoday.com/news/local/crime-and-courts/st-louis-man-pleads-guilty-to-using-online-marketplaces-to-scam-victims/article_00f6fe61-eb45-5337-927b-4b848cb8b825.html"" target=""_blank"">St. Louis man pleads guilty to using online marketplaces to scam victims</a>&nbsp;&nbsp;<font color=""#6f6f6f"">STLtoday.com</font",2020-10-15 07:00:00+00:00,STLtoday.com
"Men Who Faked Connection To Roc Nation, Wu-Tang Clan Plead Guilty To Scam - Forbes",https://www.forbes.com/sites/carlieporterfield/2020/10/07/men-who-faked-connection-to-roc-nation-wu-tang-clan-plead-guilty-to-scam/," href=""https://www.forbes.com/sites/carlieporterfield/2020/10/07/men-who-faked-connection-to-roc-nation-wu-tang-clan-plead-guilty-to-scam/"" target=""_blank"">Men Who Faked Connection To Roc Nation, Wu-Tang Clan Plead Guilty To Scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font",2020-10-07 07:00:00+00:00,Forbes
Prison for LA Man who ran Latina grandmothers lottery ticket scam - Signal Tribune,https://signaltribunenewspaper.com/53704/news/prison-for-la-man-who-ran-latina-grandmothers-lottery-ticket-scam/," href=""https://signaltribunenewspaper.com/53704/news/prison-for-la-man-who-ran-latina-grandmothers-lottery-ticket-scam/"" target=""_blank"">Prison for LA Man who ran Latina grandmothers lottery ticket scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Signal Tribune</font",2020-10-26 19:43:09+00:00,Signal Tribune
Three revenue officials among seven jailed for 10 years in Rs3bn land scam case - DAWN.com,https://www.dawn.com/news/1587153/three-revenue-officials-among-seven-jailed-for-10-years-in-rs3bn-land-scam-case," href=""https://www.dawn.com/news/1587153/three-revenue-officials-among-seven-jailed-for-10-years-in-rs3bn-land-scam-case"" target=""_blank"">Three revenue officials among seven jailed for 10 years in Rs3bn land scam case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DAWN.com</font",2020-10-27 02:03:20+00:00,DAWN.com
Montrose Man Pleads Not Guilty in Adult Website Investment Plot - San Fernando Valley Business Journal,https://www.sfvbj.com/news/2020/oct/20/montrose-man-pleads-not-guilty-adult-website-inves/," href=""https://www.sfvbj.com/news/2020/oct/20/montrose-man-pleads-not-guilty-adult-website-inves/"" target=""_blank"">Montrose Man Pleads Not Guilty in Adult Website Investment Plot</a>&nbsp;&nbsp;<font color=""#6f6f6f"">San Fernando Valley Business Journal</font",2020-10-20 22:42:14+00:00,San Fernando Valley Business Journal
Suspect in Brown Co. unsolicited contractor case pleads not guilty - Fox11online.com,https://fox11online.com/news/local/suspect-in-brown-co-unsolicited-contractor-case-pleads-not-guilty," href=""https://fox11online.com/news/local/suspect-in-brown-co-unsolicited-contractor-case-pleads-not-guilty"" target=""_blank"">Suspect in Brown Co. unsolicited contractor case pleads not guilty</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fox11online.com</font",2020-10-15 07:00:00+00:00,Fox11online.com
Authorities: El Paso grand jury indicts Costa Rican man in $1 million lottery tax scam - El Paso Times,https://www.elpasotimes.com/story/news/crime/2020/10/24/authorities-el-paso-grand-jury-indicts-costa-rican-allan-francisco-castrillo-bastos-lottery-tax-scam/6024222002/," href=""https://www.elpasotimes.com/story/news/crime/2020/10/24/authorities-el-paso-grand-jury-indicts-costa-rican-allan-francisco-castrillo-bastos-lottery-tax-scam/6024222002/"" target=""_blank"">Authorities: El Paso grand jury indicts Costa Rican man in $1 million lottery tax scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Paso Times</font",2020-10-24 19:11:08+00:00,El Paso Times
Conviction overturned in $2M immigration scam case - Cayman Compass,https://www.caymancompass.com/2020/10/05/conviction-overturned-in-2m-immigration-scam-case/," href=""https://www.caymancompass.com/2020/10/05/conviction-overturned-in-2m-immigration-scam-case/"" target=""_blank"">Conviction overturned in $2M immigration scam case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cayman Compass</font",2020-10-05 07:00:00+00:00,Cayman Compass
OHIO MAN PLEADS GUILTY TO DEFRAUDING S&T BANK OF $59 MILLION - wccsradio.com,https://www.wccsradio.com/2020/10/21/ohio-man-pleads-guilty-to-defrauding-st-bank-of-59-million/," href=""https://www.wccsradio.com/2020/10/21/ohio-man-pleads-guilty-to-defrauding-st-bank-of-59-million/"" target=""_blank"">OHIO MAN PLEADS GUILTY TO DEFRAUDING S&T BANK OF $59 MILLION</a>&nbsp;&nbsp;<font color=""#6f6f6f"">wccsradio.com</font",2020-10-21 08:37:49+00:00,wccsradio.com
"Bridgeport police chief, city official plead guilty in hiring scam - Meriden Record-Journal",https://www.myrecordjournal.com/News/State/Police-chief-city-official-plead-guilty-in-hiring-scam.html," href=""https://www.myrecordjournal.com/News/State/Police-chief-city-official-plead-guilty-in-hiring-scam.html"" target=""_blank"">Bridgeport police chief, city official plead guilty in hiring scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Meriden Record-Journal</font",2020-10-05 07:00:00+00:00,Meriden Record-Journal
"Danbury Biz Pleads Guilty To 'Psychic' Mail Fraud Scheme: Feds - Danbury, CT Patch",https://patch.com/connecticut/danbury/danbury-biz-pleads-guilty-psychic-mail-fraud-scheme-feds," href=""https://patch.com/connecticut/danbury/danbury-biz-pleads-guilty-psychic-mail-fraud-scheme-feds"" target=""_blank"">Danbury Biz Pleads Guilty To 'Psychic' Mail Fraud Scheme: Feds</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Danbury, CT Patch</font",2020-09-29 07:00:00+00:00,"Danbury, CT Patch"
"Montrose man arrested, accused of scamming investors via an adult entertainment scam - LA Daily News",https://www.dailynews.com/montrose-man-arrested-accused-of-scamming-investors-via-an-adult-entertainment-scam," href=""https://www.dailynews.com/montrose-man-arrested-accused-of-scamming-investors-via-an-adult-entertainment-scam"" target=""_blank"">Montrose man arrested, accused of scamming investors via an adult entertainment scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LA Daily News</font",2020-10-20 05:44:00+00:00,LA Daily News
Former Malawi minister jailed over passport scam - Anadolu Agency,https://www.aa.com.tr/en/africa/former-malawi-minister-jailed-over-passport-scam/2015682," href=""https://www.aa.com.tr/en/africa/former-malawi-minister-jailed-over-passport-scam/2015682"" target=""_blank"">Former Malawi minister jailed over passport scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Anadolu Agency</font",2020-10-22 16:13:36+00:00,Anadolu Agency
Appeals Court Overturns Hazelwood Conviction in Pilot Flying J Fraud - Heavy Duty Trucking,https://www.truckinginfo.com/10128097/appeals-court-overturns-hazelwood-conviction-in-pilot-flying-j-fraud," href=""https://www.truckinginfo.com/10128097/appeals-court-overturns-hazelwood-conviction-in-pilot-flying-j-fraud"" target=""_blank"">Appeals Court Overturns Hazelwood Conviction in Pilot Flying J Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Heavy Duty Trucking</font",2020-10-15 07:00:00+00:00,Heavy Duty Trucking
"Former union minister Dilip Ray, others convicted in Jharkhand coal block scam case - The Hindu",https://www.thehindu.com/news/national/former-union-minister-dilip-ray-others-convicted-in-jharkhand-coal-block-scam-case/article32779911.ece," href=""https://www.thehindu.com/news/national/former-union-minister-dilip-ray-others-convicted-in-jharkhand-coal-block-scam-case/article32779911.ece"" target=""_blank"">Former union minister Dilip Ray, others convicted in Jharkhand coal block scam case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2020-10-06 07:00:00+00:00,The Hindu
South Carolina couple get long prison terms in rent-to-own scam - Atlanta Journal Constitution,https://www.ajc.com/news/south-carolina-couple-get-long-prison-terms-in-rent-to-own-scam/HBVXPT3GEBABPB3TWF6ZZ6YF3A/," href=""https://www.ajc.com/news/south-carolina-couple-get-long-prison-terms-in-rent-to-own-scam/HBVXPT3GEBABPB3TWF6ZZ6YF3A/"" target=""_blank"">South Carolina couple get long prison terms in rent-to-own scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Atlanta Journal Constitution</font",2020-09-30 07:00:00+00:00,Atlanta Journal Constitution
Women testify of trust placed in gynecologist who prosecutors say performed unnecessary procedures - The Washington Post,https://www.washingtonpost.com/local/public-safety/women-testify-of-trust-placed-in-gynecologist-who-prosecutors-say-performed-unnecessary-procedures/2020/10/26/989608d8-1796-11eb-82db-60b15c874105_story.html," href=""https://www.washingtonpost.com/local/public-safety/women-testify-of-trust-placed-in-gynecologist-who-prosecutors-say-performed-unnecessary-procedures/2020/10/26/989608d8-1796-11eb-82db-60b15c874105_story.html"" target=""_blank"">Women testify of trust placed in gynecologist who prosecutors say performed unnecessary procedures</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Washington Post</font",2020-10-27 00:21:00+00:00,The Washington Post
Nuke Bizzle Arrested After Rapping About Unemployment Scam - BET,https://www.bet.com/music/2020/10/17/rapper-nuke-bizzle-unemployment-scam-charge.html," href=""https://www.bet.com/music/2020/10/17/rapper-nuke-bizzle-unemployment-scam-charge.html"" target=""_blank"">Nuke Bizzle Arrested After Rapping About Unemployment Scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BET</font",2020-10-17 07:00:00+00:00,BET
Four More Individuals Indicted in Staged Accidents Scam in La. - Transport Topics Online,https://www.ttnews.com/articles/four-more-individuals-indicted-staged-accidents-scam-la," href=""https://www.ttnews.com/articles/four-more-individuals-indicted-staged-accidents-scam-la"" target=""_blank"">Four More Individuals Indicted in Staged Accidents Scam in La.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Transport Topics Online</font",2020-10-19 17:45:00+00:00,Transport Topics Online
Man Pleads Guilty in $3 Million Bitcoin Escrow Scam - Decrypt,https://decrypt.co/43657/man-pleads-guilty-in-3-million-bitcoin-escrow-scam," href=""https://decrypt.co/43657/man-pleads-guilty-in-3-million-bitcoin-escrow-scam"" target=""_blank"">Man Pleads Guilty in $3 Million Bitcoin Escrow Scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Decrypt</font",2020-10-01 07:00:00+00:00,Decrypt
Former Houston ISD test administrator pleads guilty for role in college admission scandal - Chron,https://www.chron.com/news/houston-texas/education/article/Former-Houston-ISD-test-administraor-pleads-15603772.php," href=""https://www.chron.com/news/houston-texas/education/article/Former-Houston-ISD-test-administraor-pleads-15603772.php"" target=""_blank"">Former Houston ISD test administrator pleads guilty for role in college admission scandal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Chron</font",2020-09-28 07:00:00+00:00,Chron
BBB Scam Alert: Donors beware - that charity may not be what it seems - Marshall News Messenger,https://www.marshallnewsmessenger.com/business/bbb-scam-alert-donors-beware---that-charity-may-not-be-what-it-seems/article_8da484b8-163d-11eb-8a2e-17a1edef8dd0.html," href=""https://www.marshallnewsmessenger.com/business/bbb-scam-alert-donors-beware---that-charity-may-not-be-what-it-seems/article_8da484b8-163d-11eb-8a2e-17a1edef8dd0.html"" target=""_blank"">BBB Scam Alert: Donors beware - that charity may not be what it seems</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Marshall News Messenger</font",2020-10-24 21:11:00+00:00,Marshall News Messenger
Investment fraudster jailed for multi-million pound scam - International Investment,https://www.internationalinvestment.net/news/4022016/investment-fraudster-jailed-multi-million-pound-scam," href=""https://www.internationalinvestment.net/news/4022016/investment-fraudster-jailed-multi-million-pound-scam"" target=""_blank"">Investment fraudster jailed for multi-million pound scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">International Investment</font",2020-10-21 09:44:04+00:00,International Investment
"California man posing as a combat-injured Marine found guilty for receiving $195,000 in medical benefits - Marine Corps Times",https://www.marinecorpstimes.com/news/your-military/2020/10/09/california-man-who-faked-being-a-combat-injured-marine-found-guilty-for-receiving-nearly-195000-in-medical-benefits/," href=""https://www.marinecorpstimes.com/news/your-military/2020/10/09/california-man-who-faked-being-a-combat-injured-marine-found-guilty-for-receiving-nearly-195000-in-medical-benefits/"" target=""_blank"">California man posing as a combat-injured Marine found guilty for receiving $195,000 in medical benefits</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Marine Corps Times</font",2020-10-09 07:00:00+00:00,Marine Corps Times
Sentencing Due for LA Man Who Ran Latina Grandmothers Lottery Ticket Scam - MyNewsLA.com,https://mynewsla.com/crime/2020/10/26/sentencing-due-for-la-man-who-ran-latina-grandmothers-lottery-ticket-scam/," href=""https://mynewsla.com/crime/2020/10/26/sentencing-due-for-la-man-who-ran-latina-grandmothers-lottery-ticket-scam/"" target=""_blank"">Sentencing Due for LA Man Who Ran Latina Grandmothers Lottery Ticket Scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MyNewsLA.com</font",2020-10-26 13:42:00+00:00,MyNewsLA.com
Trump is either a tax fraud or the world’s worst businessman - The Washington Post,https://www.washingtonpost.com/outlook/2020/09/28/trump-taxes-fraud-business-failure/," href=""https://www.washingtonpost.com/outlook/2020/09/28/trump-taxes-fraud-business-failure/"" target=""_blank"">Trump is either a tax fraud or the world’s worst businessman</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Washington Post</font",2020-09-28 07:00:00+00:00,The Washington Post
St. Louis man sentenced to federal prison for ‘romance scam’ - KTVI Fox 2 St. Louis,https://fox2now.com/news/missouri/st-louis-man-sentenced-to-federal-prison-for-romance-scam/," href=""https://fox2now.com/news/missouri/st-louis-man-sentenced-to-federal-prison-for-romance-scam/"" target=""_blank"">St. Louis man sentenced to federal prison for ‘romance scam’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KTVI Fox 2 St. Louis</font",2020-10-09 07:00:00+00:00,KTVI Fox 2 St. Louis
FEDS: Utah man started fraud scheme while living in halfway house due to prior federal scam - ABC 4,https://www.abc4.com/news/top-stories/feds-utah-man-started-fraud-scheme-while-living-in-halfway-house-due-to-prior-federal-scam/," href=""https://www.abc4.com/news/top-stories/feds-utah-man-started-fraud-scheme-while-living-in-halfway-house-due-to-prior-federal-scam/"" target=""_blank"">FEDS: Utah man started fraud scheme while living in halfway house due to prior federal scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ABC 4</font",2020-10-14 23:40:00+00:00,ABC 4
Ex-construction exec pleads guilty for role in $15M Bloomberg bribery scheme - New York Post ,https://nypost.com/2020/10/06/ex-construction-exec-pleads-guilty-in-bloomberg-bribery-scheme-case/," href=""https://nypost.com/2020/10/06/ex-construction-exec-pleads-guilty-in-bloomberg-bribery-scheme-case/"" target=""_blank"">Ex-construction exec pleads guilty for role in $15M Bloomberg bribery scheme</a>&nbsp;&nbsp;<font color=""#6f6f6f"">New York Post </font",2020-10-06 07:00:00+00:00,New York Post 
Phisher netted share of £1m from Amazon scam - Metro Newspaper UK,https://www.metro.news/phisher-netted-share-of-1m-from-amazon-scam/2198093/," href=""https://www.metro.news/phisher-netted-share-of-1m-from-amazon-scam/2198093/"" target=""_blank"">Phisher netted share of £1m from Amazon scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Metro Newspaper UK</font",2020-10-26 23:12:22+00:00,Metro Newspaper UK
Parksville woman pleads guilty to defrauding $70K in workplace payroll scam - Nanaimo News NOW,https://nanaimonewsnow.com/2020/10/13/parksville-woman-pleads-guilty-to-defrauding-70k-in-workplace-payroll-scam/," href=""https://nanaimonewsnow.com/2020/10/13/parksville-woman-pleads-guilty-to-defrauding-70k-in-workplace-payroll-scam/"" target=""_blank"">Parksville woman pleads guilty to defrauding $70K in workplace payroll scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nanaimo News NOW</font",2020-10-13 07:00:00+00:00,Nanaimo News NOW
Woman ‘catfished’ in Nigerian scam sent to prison for embezzling $160K - MLive.com,https://www.mlive.com/crime/2020/10/woman-catfished-in-nigerian-scam-sent-to-prison-for-embezzling-160k.html," href=""https://www.mlive.com/crime/2020/10/woman-catfished-in-nigerian-scam-sent-to-prison-for-embezzling-160k.html"" target=""_blank"">Woman ‘catfished’ in Nigerian scam sent to prison for embezzling $160K</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MLive.com</font",2020-10-01 07:00:00+00:00,MLive.com
Employee of college bribery scheme mastermind pleads guilty - Minneapolis Star Tribune,https://www.startribune.com/employee-of-college-bribery-scheme-mastermind-pleads-guilty/572603862/," href=""https://www.startribune.com/employee-of-college-bribery-scheme-mastermind-pleads-guilty/572603862/"" target=""_blank"">Employee of college bribery scheme mastermind pleads guilty</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Minneapolis Star Tribune</font",2020-10-01 07:00:00+00:00,Minneapolis Star Tribune
Robocall Scam Lands Jacob Wohl in Hot Water in Michigan - LA Magazine,https://www.lamag.com/citythinkblog/robocall-scam-jacob-wohl/," href=""https://www.lamag.com/citythinkblog/robocall-scam-jacob-wohl/"" target=""_blank"">Robocall Scam Lands Jacob Wohl in Hot Water in Michigan</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LA Magazine</font",2020-10-08 07:00:00+00:00,LA Magazine
Mortgage scammer concocts new scam while serving sentence for old scam - Mortgage Professional America,https://www.mpamag.com/news/mortgage-scammer-concocts-new-scam-while-serving-sentence-for-old-scam-236576.aspx," href=""https://www.mpamag.com/news/mortgage-scammer-concocts-new-scam-while-serving-sentence-for-old-scam-236576.aspx"" target=""_blank"">Mortgage scammer concocts new scam while serving sentence for old scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mortgage Professional America</font",2020-10-19 11:02:19+00:00,Mortgage Professional America
'Easy Money': Fake Forex and Fraudulent Balkan Call Centre - Balkan Insight,https://balkaninsight.com/2020/10/19/easy-money-fake-forex-and-fraudulent-balkan-call-centre/," href=""https://balkaninsight.com/2020/10/19/easy-money-fake-forex-and-fraudulent-balkan-call-centre/"" target=""_blank"">'Easy Money': Fake Forex and Fraudulent Balkan Call Centre</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Balkan Insight</font",2020-10-19 11:01:09+00:00,Balkan Insight
Indian-American couple pleads guilty to laundering over USD 500K - Outlook India,https://www.outlookindia.com/newsscroll/indianamerican-couple-pleads-guilty-to-laundering-over-usd-500k/1951049," href=""https://www.outlookindia.com/newsscroll/indianamerican-couple-pleads-guilty-to-laundering-over-usd-500k/1951049"" target=""_blank"">Indian-American couple pleads guilty to laundering over USD 500K</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2020-10-07 07:00:00+00:00,Outlook India
Man sentenced to federal prison for 'romance scam' - ktvo.com,https://ktvo.com/news/local/man-sentenced-to-federal-prison-for-romance-scam," href=""https://ktvo.com/news/local/man-sentenced-to-federal-prison-for-romance-scam"" target=""_blank"">Man sentenced to federal prison for 'romance scam'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ktvo.com</font",2020-10-09 07:00:00+00:00,ktvo.com
College Admissions Scandal Dad Sentenced to Homestay - Voice of America,https://www.voanews.com/usa/college-admissions-scandal-dad-sentenced-homestay," href=""https://www.voanews.com/usa/college-admissions-scandal-dad-sentenced-homestay"" target=""_blank"">College Admissions Scandal Dad Sentenced to Homestay</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Voice of America</font",2020-10-07 07:00:00+00:00,Voice of America
