title,link,description,date,source
‘Hafta vasooli’ proves costly for crooks here; south Mumbai ‘theka’ owner takes 121 bribe-seekers to jail - Times Now,https://www.timesnownews.com/mirror-now/crime/article/hafta-vasooli-proves-costly-for-crooks-here-south-mumbai-theka-owner-takes-121-bribe-seekers-to-jail/555845," href=""https://www.timesnownews.com/mirror-now/crime/article/hafta-vasooli-proves-costly-for-crooks-here-south-mumbai-theka-owner-takes-121-bribe-seekers-to-jail/555845"" target=""_blank"">‘Hafta vasooli’ proves costly for crooks here; south Mumbai ‘theka’ owner takes 121 bribe-seekers to jail</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times Now</font",2020-02-20 08:00:00+00:00,Times Now
AgustaWestland Scam: Five Public Servants Who Held High Posts During UPA Regime Now Under CBI’s Scanner - Swarajya,https://swarajyamag.com/news-brief/agustawestland-scam-five-public-servants-who-held-high-posts-during-upa-regime-now-under-cbis-scanner," href=""https://swarajyamag.com/news-brief/agustawestland-scam-five-public-servants-who-held-high-posts-during-upa-regime-now-under-cbis-scanner"" target=""_blank"">AgustaWestland Scam: Five Public Servants Who Held High Posts During UPA Regime Now Under CBI’s Scanner</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Swarajya</font",2020-02-20 08:00:00+00:00,Swarajya
UK Closer to Extradite Indian Tycoon to his Homeland - OCCRP,https://www.occrp.org/en/daily/12171-uk-closer-to-extradite-indian-tycoon-to-his-homeland," href=""https://www.occrp.org/en/daily/12171-uk-closer-to-extradite-indian-tycoon-to-his-homeland"" target=""_blank"">UK Closer to Extradite Indian Tycoon to his Homeland</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OCCRP</font",2020-04-22 07:00:00+00:00,OCCRP
Delhi High Court suspends judge for allowing undertrial to remain on long custody parole - The Indian Express,https://indianexpress.com/article/india/delhi-high-court-suspends-judge-for-allowing-undertrial-to-remain-on-long-custody-parole-6286968/," href=""https://indianexpress.com/article/india/delhi-high-court-suspends-judge-for-allowing-undertrial-to-remain-on-long-custody-parole-6286968/"" target=""_blank"">Delhi High Court suspends judge for allowing undertrial to remain on long custody parole</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2020-02-26 08:00:00+00:00,The Indian Express
Ins And Outs Of Interim Bail: Use And Abuse Thereof - Criminal Law - India - Mondaq News Alerts,https://www.mondaq.com/india/crime/914262/ins-and-outs-of-interim-bail-use-and-abuse-thereof," href=""https://www.mondaq.com/india/crime/914262/ins-and-outs-of-interim-bail-use-and-abuse-thereof"" target=""_blank"">Ins And Outs Of Interim Bail: Use And Abuse Thereof - Criminal Law - India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mondaq News Alerts</font",2020-04-23 07:00:00+00:00,Mondaq News Alerts
"Japan's Tsukasa Akimoto Maintains Innocence, Diet Testimony Demanded - Casino.Org News",https://www.casino.org/news/japans-tsukasa-akimoto-maintains-innocence-calls-continue-for-testimony-in-legislature/," href=""https://www.casino.org/news/japans-tsukasa-akimoto-maintains-innocence-calls-continue-for-testimony-in-legislature/"" target=""_blank"">Japan's Tsukasa Akimoto Maintains Innocence, Diet Testimony Demanded</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Casino.Org News</font",2020-02-16 08:00:00+00:00,Casino.Org News
"Ludhiana SI accepted bribe to let us go earlier, say three men caught with heroin - Hindustan Times",https://www.hindustantimes.com/cities/ludhiana-si-accepted-bribe-to-let-us-go-earlier-say-three-men-caught-with-heroin/story-M3KwV8iKQOndIpDtZGLcfO.html," href=""https://www.hindustantimes.com/cities/ludhiana-si-accepted-bribe-to-let-us-go-earlier-say-three-men-caught-with-heroin/story-M3KwV8iKQOndIpDtZGLcfO.html"" target=""_blank"">Ludhiana SI accepted bribe to let us go earlier, say three men caught with heroin</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2020-02-25 08:00:00+00:00,Hindustan Times
Kashmiri NSU leader Safoora Zargar arrested by Delhi Police for engineering Jaffrabad protests leading to Delhi riots - PGurus,https://www.pgurus.com/kashmiri-nsu-leader-safoora-zargar-arrested-by-delhi-police-for-engineering-jaffrabad-protests-leading-to-delhi-riots/," href=""https://www.pgurus.com/kashmiri-nsu-leader-safoora-zargar-arrested-by-delhi-police-for-engineering-jaffrabad-protests-leading-to-delhi-riots/"" target=""_blank"">Kashmiri NSU leader Safoora Zargar arrested by Delhi Police for engineering Jaffrabad protests leading to Delhi riots</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PGurus</font",2020-04-12 07:00:00+00:00,PGurus
Trumps tour Taj Mahal to cap off first day in India | TheHill - The Hill,https://thehill.com/homenews/administration/484305-trump-tours-taj-mahal-to-cap-off-first-day-in-india," href=""https://thehill.com/homenews/administration/484305-trump-tours-taj-mahal-to-cap-off-first-day-in-india"" target=""_blank"">Trumps tour Taj Mahal to cap off first day in India | TheHill</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hill</font",2020-02-24 08:00:00+00:00,The Hill
PSL bribery case: Former Pakistani batsman Nasir Jamshed sentenced to 17 months in jail - The Tribune,https://www.tribuneindia.com/news/sports/psl-bribery-case-former-pakistani-batsman-nasir-jamshed-sentenced-to-17-months-in-jail-37887," href=""https://www.tribuneindia.com/news/sports/psl-bribery-case-former-pakistani-batsman-nasir-jamshed-sentenced-to-17-months-in-jail-37887"" target=""_blank"">PSL bribery case: Former Pakistani batsman Nasir Jamshed sentenced to 17 months in jail</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Tribune</font",2020-02-08 08:00:00+00:00,The Tribune
title,link,description,date,source
"Top DRI official Chandra Shekhar arrested on bribery charge, searches on: CBI - Hindustan Times",https://www.hindustantimes.com/india-news/top-dri-official-chandra-shekhar-arrested-on-bribery-charge-searches-on-cbi/story-p2NvUQpXJiaA9BNlGU7sRP.html,"l><li><a href=""https://www.hindustantimes.com/india-news/top-dri-official-chandra-shekhar-arrested-on-bribery-charge-searches-on-cbi/story-p2NvUQpXJiaA9BNlGU7sRP.html"" target=""_blank"">Top DRI official Chandra Shekhar arrested on bribery charge, searches on: CBI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font></li><li><a href=""https://indianexpress.com/article/india/cbi-arrests-dri-adg-in-rs-25-lakh-bribery-case-6194748/"" target=""_blank"">CBI arrests DRI ADG in Rs 3-crore bribery case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font></li><li><a href=""https://timesofindia.indiatimes.com/city/ludhiana/punjab-cbi-arrests-dri-adg-two-others-in-bribery-case/articleshow/73058309.cms"" target=""_blank"">Punjab: CBI arrests ADG of DRI and two businessmen in Rs 3 crore bribery case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font></li><li><a href=""https://www.tribuneindia.com/news/punjab/revenue-intelligence-official-in-ludhiana-held-for-bribery-20225"" target=""_blank"">Revenue Intelligence official in Ludhiana held for bribery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Tribune</font></li><li><a href=""https://www.firstpost.com/india/cbi-arrests-adg-of-directorate-of-revenue-intelligence-in-rs-25-lakh-bribery-case-search-ops-underway-in-delhi-noida-ludhiana-7847931.html"" target=""_blank"">CBI arrests ADG of Directorate of Revenue Intelligen..y case; search ops conducted in Delhi, Noida, Ludhiana</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Firstpost</font></li><li><strong><a href=""https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpVejh2bmpvQU1FZUxOMDlDeElRVkVLQUFQAQ?oc=5"" target=""_blank"">View Full Coverage on Google News</a></strong></li></ol",2020-01-01 08:00:00+00:00,Hindustan Times
Odisha IAS officer arrested for allegedly taking Rs 1 lakh bribe - Hindustan Times,https://www.hindustantimes.com/india-news/odisha-ias-officer-arrested-for-taking-rs-1-lakh-bribe/story-QhAJAmgzEeGnEcBZHdqC7I.html,"l><li><a href=""https://www.hindustantimes.com/india-news/odisha-ias-officer-arrested-for-taking-rs-1-lakh-bribe/story-QhAJAmgzEeGnEcBZHdqC7I.html"" target=""_blank"">Odisha IAS officer arrested for allegedly taking Rs 1 lakh bribe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font></li><li><a href=""https://www.thehindu.com/news/national/other-states/ias-officer-arrested-for-accepting-1-lakh-in-bribe/article30436913.ece"" target=""_blank"">IAS officer arrested for accepting ₹1 lakh in bribe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font></li><li><a href=""https://timesofindia.indiatimes.com/city/bhubaneswar/ias-officer-caught-with-rs-1-lakh-bribe-in-odisha-suspended/articleshow/73035717.cms"" target=""_blank"">IAS officer caught with Rs 1 lakh bribe in Odisha, suspended</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font></li><li><a href=""https://www.indiatoday.in/crime/story/odisha-ias-officer-caught-red-handed-while-accepting-rs-1-lakh-bribe-arrested-1632619-2019-12-30"" target=""_blank"">Odisha: IAS officer caught red-handed while accepting Rs 1 lakh bribe, arrested</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font></li><li><a href=""https://www.dnaindia.com/india/report-odisha-ias-officer-arrested-in-bhubaneshwar-for-taking-bribes-2807520"" target=""_blank"">Odisha: IAS officer arrested in Bhubaneshwar for taking bribes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DNA India</font></li><li><strong><a href=""https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWpFeHREbGpvQU1FUm1ZcVZZV0llMEtLQUFQAQ?oc=5"" target=""_blank"">View Full Coverage on Google News</a></strong></li></ol",2019-12-30 08:00:00+00:00,Hindustan Times
