title,link,description,date,source
Rajasthan Police head constable arrested for demanding bribe - Outlook India,https://www.outlookindia.com/newsscroll/rajasthan-police-head-constable-arrested-for-demanding-bribe/1695693," href=""https://www.outlookindia.com/newsscroll/rajasthan-police-head-constable-arrested-for-demanding-bribe/1695693"" target=""_blank"">Rajasthan Police head constable arrested for demanding bribe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2019-12-28 08:00:00+00:00,Outlook India
Ponzi Schemes and Corruption in West Bengal: A Reading List - Economic and Political Weekly,https://www.epw.in/engage/article/ponzi-schemes-corruption-west-bengal-tmc-mamata-banerjee," href=""https://www.epw.in/engage/article/ponzi-schemes-corruption-west-bengal-tmc-mamata-banerjee"" target=""_blank"">Ponzi Schemes and Corruption in West Bengal: A Reading List</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Economic and Political Weekly</font",2019-11-07 08:00:00+00:00,Economic and Political Weekly
"Israeli leader Benjamin Netanyahu will be indicted on charges of bribery, fraud and breach of trust - CNN",https://www.cnn.com/2019/11/21/middleeast/benjamin-netanyahu-charges-israel-intl/index.html," href=""https://www.cnn.com/2019/11/21/middleeast/benjamin-netanyahu-charges-israel-intl/index.html"" target=""_blank"">Israeli leader Benjamin Netanyahu will be indicted on charges of bribery, fraud and breach of trust</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font",2019-11-22 08:00:00+00:00,CNN
"Man, accused of molesting Bollywood actress mid-air, gets three-years jail - NewsBytes",https://www.newsbytesapp.com/timeline/india/56328/261661/man-who-molested-former-bollywood-actress-convicted," href=""https://www.newsbytesapp.com/timeline/india/56328/261661/man-who-molested-former-bollywood-actress-convicted"" target=""_blank"">Man, accused of molesting Bollywood actress mid-air, gets three-years jail</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NewsBytes</font",2020-01-15 08:00:00+00:00,NewsBytes
Pune: Bailiff at court of small causes held for ‘accepting bribe’ of Rs 2.5 lakh - The Indian Express,https://indianexpress.com/article/cities/pune/pune-bailiff-held-for-accepting-bribe-6200124/," href=""https://indianexpress.com/article/cities/pune/pune-bailiff-held-for-accepting-bribe-6200124/"" target=""_blank"">Pune: Bailiff at court of small causes held for ‘accepting bribe’ of Rs 2.5 lakh</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2020-01-05 08:00:00+00:00,The Indian Express
India And Its Regressive Step In Crime And Punishment - Criminal Law - India - Mondaq News Alerts,https://www.mondaq.com/india/crime/882448/india-and-its-regressive-step-in-crime-and-punishment," href=""https://www.mondaq.com/india/crime/882448/india-and-its-regressive-step-in-crime-and-punishment"" target=""_blank"">India And Its Regressive Step In Crime And Punishment - Criminal Law - India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mondaq News Alerts</font",2020-01-26 08:00:00+00:00,Mondaq News Alerts
Excise officer arrested for ‘corruption’ - The Tribune,https://www.tribuneindia.com/news/punjab/excise-officer-arrested-for-%E2%80%98corruption%E2%80%99-26750," href=""https://www.tribuneindia.com/news/punjab/excise-officer-arrested-for-%E2%80%98corruption%E2%80%99-26750"" target=""_blank"">Excise officer arrested for ‘corruption’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Tribune</font",2020-01-16 08:00:00+00:00,The Tribune
3 govt officials among seven chargesheeted by ACB in J-K - Outlook India,https://www.outlookindia.com/newsscroll/3-govt-officials-among-seven-chargesheeted-by-acb-in-jk/1700500," href=""https://www.outlookindia.com/newsscroll/3-govt-officials-among-seven-chargesheeted-by-acb-in-jk/1700500"" target=""_blank"">3 govt officials among seven chargesheeted by ACB in J-K</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2020-01-04 08:00:00+00:00,Outlook India
title,link,description,date,source
India’s former finance minister arrested in corruption case - Aljazeera.com,https://www.aljazeera.com/news/2019/8/21/indias-former-finance-minister-arrested-in-corruption-case,"l><li><a href=""https://www.aljazeera.com/news/2019/8/21/indias-former-finance-minister-arrested-in-corruption-case"" target=""_blank"">India’s former finance minister arrested in corruption case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Aljazeera.com</font></li><li><a href=""https://www.bloomberg.com/news/articles/2019-08-22/former-india-finance-minister-arrested-on-corruption-allegations"" target=""_blank"">Former India Finance Minister Arrested on Corruption Allegations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font></li><li><a href=""https://www.reuters.com/article/us-india-politics-arrest-idUSKCN1VB29P"" target=""_blank"">Former Indian finance minister Chidambaram arrested in corruption case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font></li><li><a href=""https://in.reuters.com/article/india-politics-arrest-idINKCN1VB29A"" target=""_blank"">P. Chidambaram arrested in corruption case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters India</font></li><li><a href=""https://qz.com/india/1691809/indias-former-finance-minister-p-chidambaram-arrested/"" target=""_blank"">India's former finance minister P Chidambaram arrested</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Quartz India</font></li><li><strong><a href=""https://news.google.com/stories/CAAqOQgKIjNDQklTSURvSmMzUnZjbmt0TXpZd1NoTUtFUWlKckppVWpvQU1FYmN0MFZTX2NTT1hLQUFQAQ?oc=5"" target=""_blank"">View Full Coverage on Google News</a></strong></li></ol",2019-08-21 07:00:00+00:00,Aljazeera.com
