title,link,description,date,source
Prime suspect in fraud case nabbed - The Tribune India,https://www.tribuneindia.com/news/amritsar/prime-suspect-in-fraud-case-nabbed-161719," href=""https://www.tribuneindia.com/news/amritsar/prime-suspect-in-fraud-case-nabbed-161719"" target=""_blank"">Prime suspect in fraud case nabbed</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Tribune India</font",2020-10-27 01:29:00+00:00,The Tribune India
Indian Police Accuse Popular TV Station of Ratings Fraud - The New York Times,https://www.nytimes.com/2020/10/09/world/asia/india-republic-tv-ratings.html," href=""https://www.nytimes.com/2020/10/09/world/asia/india-republic-tv-ratings.html"" target=""_blank"">Indian Police Accuse Popular TV Station of Ratings Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font",2020-10-09 07:00:00+00:00,The New York Times
Five including four Nigerians arrested for cyber fraud - Outlook India,https://www.outlookindia.com/newsscroll/five-including-four-nigerians-arrested-for-cyber-fraud/1954825," href=""https://www.outlookindia.com/newsscroll/five-including-four-nigerians-arrested-for-cyber-fraud/1954825"" target=""_blank"">Five including four Nigerians arrested for cyber fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2020-10-13 07:00:00+00:00,Outlook India
Orange County fugitives arrested in connection with Indian Harbour Beach solar roof scam - Florida Today,https://www.floridatoday.com/story/news/crime/2020/10/04/orange-county-fugitives-arrested-connection-indian-harbour-beach-solar-roof-scam/3616225001/," href=""https://www.floridatoday.com/story/news/crime/2020/10/04/orange-county-fugitives-arrested-connection-indian-harbour-beach-solar-roof-scam/3616225001/"" target=""_blank"">Orange County fugitives arrested in connection with Indian Harbour Beach solar roof scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Florida Today</font",2020-10-04 07:00:00+00:00,Florida Today
UP police bring in CBI to investigate ‘TRP scam’ - Times of India,https://timesofindia.indiatimes.com/india/up-police-bring-in-cbi-to-investigate-trp-scam/articleshow/78779137.cms," href=""https://timesofindia.indiatimes.com/india/up-police-bring-in-cbi-to-investigate-trp-scam/articleshow/78779137.cms"" target=""_blank"">UP police bring in CBI to investigate ‘TRP scam’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-10-20 23:18:00+00:00,Times of India
ICE arrests 15 foreign students for allegedly using visa program to stay in U.S. fraudulently - NBC News,https://www.nbcnews.com/politics/immigration/ice-arrests-15-foreign-students-allegedly-using-visa-program-stay-n1244170," href=""https://www.nbcnews.com/politics/immigration/ice-arrests-15-foreign-students-allegedly-using-visa-program-stay-n1244170"" target=""_blank"">ICE arrests 15 foreign students for allegedly using visa program to stay in U.S. fraudulently</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC News</font",2020-10-21 19:27:00+00:00,NBC News
22-year-old Indian-Origin Man Arrested in Canada for International Telephone Scam - News18,https://www.news18.com/news/world/indian-origin-man-arrested-in-canada-for-alleged-involvement-in-transnational-telephone-scams-2981738.html," href=""https://www.news18.com/news/world/indian-origin-man-arrested-in-canada-for-alleged-involvement-in-transnational-telephone-scams-2981738.html"" target=""_blank"">22-year-old Indian-Origin Man Arrested in Canada for International Telephone Scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">News18</font",2020-10-19 10:22:00+00:00,News18
"India police arrest 4 Nigerians, one Indian for online fraud - P.M. News",https://www.pmnewsnigeria.com/2020/10/14/india-police-arrest-4-nigerians-one-indian-for-online-fraud/," href=""https://www.pmnewsnigeria.com/2020/10/14/india-police-arrest-4-nigerians-one-indian-for-online-fraud/"" target=""_blank"">India police arrest 4 Nigerians, one Indian for online fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">P.M. News</font",2020-10-14 07:00:00+00:00,P.M. News
"Kerala gold scam: Key fugitive Rabins Hameed brought back from UAE, arrested by NIA - OpIndia",https://www.opindia.com/2020/10/nia-extradites-rabins-hameed-key-fugitive-in-the-kerala-gold-smuggling-case-from-uae/," href=""https://www.opindia.com/2020/10/nia-extradites-rabins-hameed-key-fugitive-in-the-kerala-gold-smuggling-case-from-uae/"" target=""_blank"">Kerala gold scam: Key fugitive Rabins Hameed brought back from UAE, arrested by NIA</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OpIndia</font",2020-10-27 05:49:00+00:00,OpIndia
Cyber fraud: 4 arrested for impersonating police officers - The Hindu,https://www.thehindu.com/news/cities/bangalore/cyber-fraud-4-arrested-for-impersonating-police-officers/article32921221.ece," href=""https://www.thehindu.com/news/cities/bangalore/cyber-fraud-4-arrested-for-impersonating-police-officers/article32921221.ece"" target=""_blank"">Cyber fraud: 4 arrested for impersonating police officers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2020-10-23 03:33:00+00:00,The Hindu
"Yes Bank scam: Cox & Kings CFO, internal auditor arrested by ED - India Today",https://www.indiatoday.in/india/story/yes-bank-scam-cox-kings-cfo-arrested-by-ed-1729012-2020-10-06," href=""https://www.indiatoday.in/india/story/yes-bank-scam-cox-kings-cfo-arrested-by-ed-1729012-2020-10-06"" target=""_blank"">Yes Bank scam: Cox & Kings CFO, internal auditor arrested by ED</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font",2020-10-06 07:00:00+00:00,India Today
Feds arrest 15 foreign students for work-status fraud in 'Operation OPTical Illusion' - TribLIVE,https://triblive.com/news/pennsylvania/feds-arrest-15-foreign-students-for-work-permit-fraud-in-operation-optical-illusion/," href=""https://triblive.com/news/pennsylvania/feds-arrest-15-foreign-students-for-work-permit-fraud-in-operation-optical-illusion/"" target=""_blank"">Feds arrest 15 foreign students for work-status fraud in 'Operation OPTical Illusion'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TribLIVE</font",2020-10-21 20:34:44+00:00,TribLIVE
Two Bulgarians Arrested In Goa For ATM Fraud - News18,https://www.news18.com/news/india/two-bulgarians-arrested-in-goa-for-atm-fraud-2925465.html," href=""https://www.news18.com/news/india/two-bulgarians-arrested-in-goa-for-atm-fraud-2925465.html"" target=""_blank"">Two Bulgarians Arrested In Goa For ATM Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">News18</font",2020-10-01 07:00:00+00:00,News18
Cops bust Lake Gardens fraud hub - Times of India,https://timesofindia.indiatimes.com/city/kolkata/cops-bust-lake-gardens-fraud-hub/articleshow/78609447.cms," href=""https://timesofindia.indiatimes.com/city/kolkata/cops-bust-lake-gardens-fraud-hub/articleshow/78609447.cms"" target=""_blank"">Cops bust Lake Gardens fraud hub</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-10-12 07:00:00+00:00,Times of India
"Bengaluru: Police arrests social media ‘impersonators’ for financial fraud, making fake Aadhar - The Indian Express",https://indianexpress.com/article/cities/bangalore/bengaluru-police-arrests-social-media-impersonaters-for-financial-fraud-6838776/," href=""https://indianexpress.com/article/cities/bangalore/bengaluru-police-arrests-social-media-impersonaters-for-financial-fraud-6838776/"" target=""_blank"">Bengaluru: Police arrests social media ‘impersonators’ for financial fraud, making fake Aadhar</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2020-10-23 04:20:58+00:00,The Indian Express
