title,link,description,date,source
Delhi Police nabs absconding debtors for taking Rs 2.56 crore loan against forged documents - India Today,https://www.indiatoday.in/cities/delhi/story/delhi-police-nabs-absconding-debtors-for-taking-rs-2-56-crore-loan-against-forged-documents-1731665-2020-10-15," href=""https://www.indiatoday.in/cities/delhi/story/delhi-police-nabs-absconding-debtors-for-taking-rs-2-56-crore-loan-against-forged-documents-1731665-2020-10-15"" target=""_blank"">Delhi Police nabs absconding debtors for taking Rs 2.56 crore loan against forged documents</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font",2020-10-14 21:39:31+00:00,India Today
"No funds available: Depositors at India's PMC Bank survive on loans, charity - Reuters",https://www.reuters.com/article/us-india-banking-pmc-insight-idUSKBN25M03L," href=""https://www.reuters.com/article/us-india-banking-pmc-insight-idUSKBN25M03L"" target=""_blank"">No funds available: Depositors at India's PMC Bank survive on loans, charity</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font",2020-08-25 07:00:00+00:00,Reuters
Indian-American pleads guilty in $17 million bank fraud - WION,https://www.wionews.com/india-news/indian-american-pleads-guilty-in-17-million-bank-fraud-327837," href=""https://www.wionews.com/india-news/indian-american-pleads-guilty-in-17-million-bank-fraud-327837"" target=""_blank"">Indian-American pleads guilty in $17 million bank fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WION</font",2020-09-16 07:00:00+00:00,WION
Opinion | Indian banking - The Real Story of fraudulent loans - Mint,https://www.livemint.com/opinion/online-views/opinion-indian-banking-the-real-story-of-fraudulent-loans-11599129214450.html," href=""https://www.livemint.com/opinion/online-views/opinion-indian-banking-the-real-story-of-fraudulent-loans-11599129214450.html"" target=""_blank"">Opinion | Indian banking - The Real Story of fraudulent loans</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mint</font",2020-09-04 07:00:00+00:00,Mint
Indian-American pleaded guilty in $17mn bank fraud - indica News,https://indicanews.com/2020/09/16/indian-american-pleaded-guilty-in-17mn-bank-fraud/," href=""https://indicanews.com/2020/09/16/indian-american-pleaded-guilty-in-17mn-bank-fraud/"" target=""_blank"">Indian-American pleaded guilty in $17mn bank fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">indica News</font",2020-09-16 07:00:00+00:00,indica News
"Telangana: 12 bike thieves arrested, 77 2-wheelers worth Rs 1 crore seized - Times of India",https://timesofindia.indiatimes.com/city/hyderabad/12-bike-thieves-arrested-77-2-wheelers-worth-rs-1cr-seized/articleshow/77381812.cms," href=""https://timesofindia.indiatimes.com/city/hyderabad/12-bike-thieves-arrested-77-2-wheelers-worth-rs-1cr-seized/articleshow/77381812.cms"" target=""_blank"">Telangana: 12 bike thieves arrested, 77 2-wheelers worth Rs 1 crore seized</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-08-06 07:00:00+00:00,Times of India
5 promoters who left Indian banks high and dry - Moneycontrol,https://www.moneycontrol.com/news/business/5-promoters-who-left-indian-banks-high-and-dry-5754951.html," href=""https://www.moneycontrol.com/news/business/5-promoters-who-left-indian-banks-high-and-dry-5754951.html"" target=""_blank"">5 promoters who left Indian banks high and dry</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moneycontrol</font",2020-08-26 07:00:00+00:00,Moneycontrol
Risks to financial stability - Deccan Herald,https://www.deccanherald.com/opinion/main-article/risks-to-financial-stability-869206.html," href=""https://www.deccanherald.com/opinion/main-article/risks-to-financial-stability-869206.html"" target=""_blank"">Risks to financial stability</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Deccan Herald</font",2020-08-04 07:00:00+00:00,Deccan Herald
Pakistan borrows $1 Billion from its all-weather ally China to repay $1 Billion Saudi Arabia loan to avoid default on international debt obligations - OpIndia,https://www.opindia.com/2020/08/pakistan-borrow-1-billion-china-repay-saudi-arabia-loan-avoid-default/," href=""https://www.opindia.com/2020/08/pakistan-borrow-1-billion-china-repay-saudi-arabia-loan-avoid-default/"" target=""_blank"">Pakistan borrows $1 Billion from its all-weather ally China to repay $1 Billion Saudi Arabia loan to avoid default on international debt obligations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OpIndia</font",2020-08-06 07:00:00+00:00,OpIndia
Efromovich brothers arrested in Brazil as Car Wash probe rumbles on - Upstream Online,https://www.upstreamonline.com/politics/efromovich-brothers-arrested-in-brazil-as-car-wash-probe-rumbles-on/2-1-861402," href=""https://www.upstreamonline.com/politics/efromovich-brothers-arrested-in-brazil-as-car-wash-probe-rumbles-on/2-1-861402"" target=""_blank"">Efromovich brothers arrested in Brazil as Car Wash probe rumbles on</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Upstream Online</font",2020-08-21 07:00:00+00:00,Upstream Online
CBI registers loan fraud case against Vadodara firm - Outlook India,https://www.outlookindia.com/newsscroll/cbi-registers-loan-fraud-case-against-vadodara-firm/1933872," href=""https://www.outlookindia.com/newsscroll/cbi-registers-loan-fraud-case-against-vadodara-firm/1933872"" target=""_blank"">CBI registers loan fraud case against Vadodara firm</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2020-09-11 07:00:00+00:00,Outlook India
'38 businessmen facing charges of financial irregularities have fled the country since Jan 2015' - Times Now,https://www.timesnownews.com/business-economy/companies/article/38-businessmen-facing-charges-of-financial-irregularities-have-fled-the-country-since-jan/652378," href=""https://www.timesnownews.com/business-economy/companies/article/38-businessmen-facing-charges-of-financial-irregularities-have-fled-the-country-since-jan/652378"" target=""_blank"">'38 businessmen facing charges of financial irregularities have fled the country since Jan 2015'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times Now</font",2020-09-14 07:00:00+00:00,Times Now
