title,link,description,date,source
Form 8.3 - Octopus Investments - RWS Holdings plc - Yahoo Finance,https://finance.yahoo.com/news/form-8-3-octopus-investments-120500324.html," href=""https://finance.yahoo.com/news/form-8-3-octopus-investments-120500324.html"" target=""_blank"">Form 8.3 - Octopus Investments - RWS Holdings plc</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font",2020-10-16 12:05:00+00:00,Yahoo Finance
Blackstone offers sweetener as tries to sell Spanish properties worth $1.2 billion - ETRealty.com,https://realty.economictimes.indiatimes.com/news/industry/blackstone-offers-sweetener-as-tries-to-sell-spanish-properties-worth-1-2-billion/78535378," href=""https://realty.economictimes.indiatimes.com/news/industry/blackstone-offers-sweetener-as-tries-to-sell-spanish-properties-worth-1-2-billion/78535378"" target=""_blank"">Blackstone offers sweetener as tries to sell Spanish properties worth $1.2 billion</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ETRealty.com</font",2020-10-07 12:21:36+00:00,ETRealty.com
Charge stayed against non-profit in starving death of woman with Down syndrome - CTV News Vancouver,https://bc.ctvnews.ca/charge-stayed-against-non-profit-in-starving-death-of-woman-with-down-syndrome-1.5100027," href=""https://bc.ctvnews.ca/charge-stayed-against-non-profit-in-starving-death-of-woman-with-down-syndrome-1.5100027"" target=""_blank"">Charge stayed against non-profit in starving death of woman with Down syndrome</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CTV News Vancouver</font",2020-09-10 07:00:00+00:00,CTV News Vancouver
CommonWealth Magazine - CommonWealth magazine,https://commonwealthmagazine.org/criminal-justice/da-seeks-huge-bail-increase-after-learning-nonprofit-fund-would-pay-it/," href=""https://commonwealthmagazine.org/criminal-justice/da-seeks-huge-bail-increase-after-learning-nonprofit-fund-would-pay-it/"" target=""_blank"">CommonWealth Magazine</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CommonWealth magazine</font",2020-08-23 07:00:00+00:00,CommonWealth magazine
"Cheesecake Factory, Dave & Buster’s among companies facing bankruptcy, report says - WPXI Pittsburgh",https://www.wpxi.com/news/trending/cheesecake-factory-dave-busters-among-companies-facing-bankruptcy-report-says/KOFH2UFPKJHKVLRKLNZCTOQTHA/," href=""https://www.wpxi.com/news/trending/cheesecake-factory-dave-busters-among-companies-facing-bankruptcy-report-says/KOFH2UFPKJHKVLRKLNZCTOQTHA/"" target=""_blank"">Cheesecake Factory, Dave & Buster’s among companies facing bankruptcy, report says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WPXI Pittsburgh</font",2020-08-16 07:00:00+00:00,WPXI Pittsburgh
The much-anticipated Ant Group IPO | Opto - CMC Markets,https://www.cmcmarkets.com/en-au/opto/the-much-anticipated-ant-group-ipo," href=""https://www.cmcmarkets.com/en-au/opto/the-much-anticipated-ant-group-ipo"" target=""_blank"">The much-anticipated Ant Group IPO | Opto</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CMC Markets</font",2020-10-09 07:00:00+00:00,CMC Markets
Justice Department has charged 57 people with trying to steal $175 million in PPP funds - Yahoo Finance,https://finance.yahoo.com/news/justice-department-has-charged-57-people-who-tried-to-steal-175-m-in-ppp-funds-182242264.html," href=""https://finance.yahoo.com/news/justice-department-has-charged-57-people-who-tried-to-steal-175-m-in-ppp-funds-182242264.html"" target=""_blank"">Justice Department has charged 57 people with trying to steal $175 million in PPP funds</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font",2020-09-10 07:00:00+00:00,Yahoo Finance
"D.C. crackdown on gun crime targeted Black wards, was not enforced citywide as announced - The Washington Post",https://www.washingtonpost.com/local/legal-issues/dc-crackdown-on-gun-crime-targeted-black-wards-was-not-enforced-citywide-as-announced/2020/09/03/f6de0ce2-e933-11ea-970a-64c73a1c2392_story.html," href=""https://www.washingtonpost.com/local/legal-issues/dc-crackdown-on-gun-crime-targeted-black-wards-was-not-enforced-citywide-as-announced/2020/09/03/f6de0ce2-e933-11ea-970a-64c73a1c2392_story.html"" target=""_blank"">D.C. crackdown on gun crime targeted Black wards, was not enforced citywide as announced</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Washington Post</font",2020-09-03 07:00:00+00:00,The Washington Post
"Man who allegedly shot nurse in Worcester, then himself, had record of domestic violence charges - Worcester Telegram",https://www.telegram.com/news/20200831/man-who-allegedly-shot-nurse-in-worcester-then-himself-had-record-of-domestic-violence-charges," href=""https://www.telegram.com/news/20200831/man-who-allegedly-shot-nurse-in-worcester-then-himself-had-record-of-domestic-violence-charges"" target=""_blank"">Man who allegedly shot nurse in Worcester, then himself, had record of domestic violence charges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Worcester Telegram</font",2020-08-31 07:00:00+00:00,Worcester Telegram
Djokovic out of US Open after hitting line judge with ball - WECT,https://www.wect.com/2020/09/06/djokovic-out-us-open-after-hitting-line-judge-with-ball/," href=""https://www.wect.com/2020/09/06/djokovic-out-us-open-after-hitting-line-judge-with-ball/"" target=""_blank"">Djokovic out of US Open after hitting line judge with ball</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WECT</font",2020-09-06 07:00:00+00:00,WECT
