title,link,description,date,source
This is how Fantasia Barrino lost all of her money - Nicki Swift,https://www.nickiswift.com/212561/this-is-how-fantasia-barrino-lost-all-of-her-money/," href=""https://www.nickiswift.com/212561/this-is-how-fantasia-barrino-lost-all-of-her-money/"" target=""_blank"">This is how Fantasia Barrino lost all of her money</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nicki Swift</font",2020-05-26 07:00:00+00:00,Nicki Swift
"Revealed: Phoenix officer assaulted woman during minor traffic stop, then took her to jail - The Guardian",https://www.theguardian.com/us-news/2020/jul/14/revealed-phoenix-womans-brutal-police-assault-shown-on-body-camera-footage," href=""https://www.theguardian.com/us-news/2020/jul/14/revealed-phoenix-womans-brutal-police-assault-shown-on-body-camera-footage"" target=""_blank"">Revealed: Phoenix officer assaulted woman during minor traffic stop, then took her to jail</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Guardian</font",2020-07-14 07:00:00+00:00,The Guardian
Energy secretary accuses banks of 'redlining' oil and gas industry | TheHill - The Hill,https://thehill.com/policy/finance/498307-trump-energy-secretary-accuses-banks-of-redlining-oil-and-gas-indusry," href=""https://thehill.com/policy/finance/498307-trump-energy-secretary-accuses-banks-of-redlining-oil-and-gas-indusry"" target=""_blank"">Energy secretary accuses banks of 'redlining' oil and gas industry | TheHill</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hill</font",2020-05-18 07:00:00+00:00,The Hill
Some Universal movies to hit iTunes 17 days after debut at AMC theaters - AppleInsider,https://appleinsider.com/articles/20/07/28/some-universal-movies-to-hit-itunes-17-days-after-debut-at-amc-theaters," href=""https://appleinsider.com/articles/20/07/28/some-universal-movies-to-hit-itunes-17-days-after-debut-at-amc-theaters"" target=""_blank"">Some Universal movies to hit iTunes 17 days after debut at AMC theaters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AppleInsider</font",2020-07-28 07:00:00+00:00,AppleInsider
Warren Buffett explains the simple reason why the US will never default on its debt - Yahoo Canada Finance,https://ca.finance.yahoo.com/news/warren-buffett-explains-the-simple-reason-why-the-us-will-never-default-on-its-debt-185105213.html," href=""https://ca.finance.yahoo.com/news/warren-buffett-explains-the-simple-reason-why-the-us-will-never-default-on-its-debt-185105213.html"" target=""_blank"">Warren Buffett explains the simple reason why the US will never default on its debt</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Canada Finance</font",2020-05-05 07:00:00+00:00,Yahoo Canada Finance
"Garissa officers accused of demanding bribes to pay contractors - The Star, Kenya",https://www.the-star.co.ke/counties/north-eastern/2020-07-06-garissa-officers-accused-of-demanding-bribes-to-pay-contractors/," href=""https://www.the-star.co.ke/counties/north-eastern/2020-07-06-garissa-officers-accused-of-demanding-bribes-to-pay-contractors/"" target=""_blank"">Garissa officers accused of demanding bribes to pay contractors</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Star, Kenya</font",2020-07-06 07:00:00+00:00,"The Star, Kenya"
The Billionaire Governor Who’s Been Sued Dozens of Times for Millions in Unpaid Bills - ProPublica,https://www.propublica.org/article/the-billionaire-governor-whos-been-sued-dozens-of-times-for-millions-in-unpaid-bills," href=""https://www.propublica.org/article/the-billionaire-governor-whos-been-sued-dozens-of-times-for-millions-in-unpaid-bills"" target=""_blank"">The Billionaire Governor Who’s Been Sued Dozens of Times for Millions in Unpaid Bills</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ProPublica</font",2020-05-27 07:00:00+00:00,ProPublica
Coronavirus pauses federal student loans for 6 months — should you pay anyway? - FOX 10 News Phoenix,https://www.fox10phoenix.com/money/coronavirus-pauses-federal-student-loans-for-6-months-should-you-pay-anyway," href=""https://www.fox10phoenix.com/money/coronavirus-pauses-federal-student-loans-for-6-months-should-you-pay-anyway"" target=""_blank"">Coronavirus pauses federal student loans for 6 months — should you pay anyway?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FOX 10 News Phoenix</font",2020-05-13 07:00:00+00:00,FOX 10 News Phoenix
Sebi revises post-default curing period for CRAs - The Statesman,https://www.thestatesman.com/business/sebi-revises-post-default-curing-period-for-cras-1502890971.html," href=""https://www.thestatesman.com/business/sebi-revises-post-default-curing-period-for-cras-1502890971.html"" target=""_blank"">Sebi revises post-default curing period for CRAs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Statesman</font",2020-05-21 07:00:00+00:00,The Statesman
Guj HC takes landlord to task for defaulting on stipulated payment - Ahmedabad Mirror,https://ahmedabadmirror.indiatimes.com/ahmedabad/others/guj-hc-takes-landlord-to-task-for-defaulting-on-stipulated-payment/articleshow/76967507.cms," href=""https://ahmedabadmirror.indiatimes.com/ahmedabad/others/guj-hc-takes-landlord-to-task-for-defaulting-on-stipulated-payment/articleshow/76967507.cms"" target=""_blank"">Guj HC takes landlord to task for defaulting on stipulated payment</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Ahmedabad Mirror</font",2020-07-15 07:00:00+00:00,Ahmedabad Mirror
Rep. Ayanna Pressley: Cancel Student Loan Debt Now - Forbes,https://www.forbes.com/sites/adamminsky/2020/07/11/rep-ayanna-pressley-cancel-student-loan-debt-now/," href=""https://www.forbes.com/sites/adamminsky/2020/07/11/rep-ayanna-pressley-cancel-student-loan-debt-now/"" target=""_blank"">Rep. Ayanna Pressley: Cancel Student Loan Debt Now</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font",2020-07-11 07:00:00+00:00,Forbes
US Outlook: Potential CMBS Litigation Arising From the 2020 Downturn - JD Supra,https://www.jdsupra.com/legalnews/us-outlook-potential-cmbs-litigation-87337/," href=""https://www.jdsupra.com/legalnews/us-outlook-potential-cmbs-litigation-87337/"" target=""_blank"">US Outlook: Potential CMBS Litigation Arising From the 2020 Downturn</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JD Supra</font",2020-06-23 07:00:00+00:00,JD Supra
CommonWealth Magazine - CommonWealth magazine,https://commonwealthmagazine.org/uncategorized/walsh-council-in-budget-showdown/," href=""https://commonwealthmagazine.org/uncategorized/walsh-council-in-budget-showdown/"" target=""_blank"">CommonWealth Magazine</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CommonWealth magazine</font",2020-06-23 07:00:00+00:00,CommonWealth magazine
#TBT: The demise of Amp’d Mobile; Navigating the road to mobile marketing; Playing in Sprite’s yard … this week in 2009 - RCR Wireless News,https://www.rcrwireless.com/20200611/archived-articles/tbt-the-demise-of-ampd-mobile-navigating-the-road-to-mobile-marketing-playing-in-sprites-yard-this-week-in-2009," href=""https://www.rcrwireless.com/20200611/archived-articles/tbt-the-demise-of-ampd-mobile-navigating-the-road-to-mobile-marketing-playing-in-sprites-yard-this-week-in-2009"" target=""_blank"">#TBT: The demise of Amp’d Mobile; Navigating the road to mobile marketing; Playing in Sprite’s yard … this week in 2009</a>&nbsp;&nbsp;<font color=""#6f6f6f"">RCR Wireless News</font",2020-06-11 07:00:00+00:00,RCR Wireless News
Recession-hit Argentina refines new offer to creditors - Yahoo News,https://news.yahoo.com/recession-hit-argentina-refines-offer-creditors-052758997.html," href=""https://news.yahoo.com/recession-hit-argentina-refines-offer-creditors-052758997.html"" target=""_blank"">Recession-hit Argentina refines new offer to creditors</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo News</font",2020-06-11 07:00:00+00:00,Yahoo News
CBI probes firm for causing loss of Rs 43 cr to BoM - Mumbai Mirror,https://mumbaimirror.indiatimes.com/mumbai/crime/cbi-probes-firm-for-causing-loss-of-rs-43-cr-to-bom/articleshow/75614208.cms," href=""https://mumbaimirror.indiatimes.com/mumbai/crime/cbi-probes-firm-for-causing-loss-of-rs-43-cr-to-bom/articleshow/75614208.cms"" target=""_blank"">CBI probes firm for causing loss of Rs 43 cr to BoM</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mumbai Mirror</font",2020-05-08 07:00:00+00:00,Mumbai Mirror
78 investors including Assistant VP of a private bank duped of Rs 12 crore in Ponzi scheme - Mumbai Mirror,https://mumbaimirror.indiatimes.com/mumbai/crime/78-investors-including-assistant-vp-of-a-private-bank-duped-of-rs-12-crore-in-ponzi-scheme/articleshow/77047758.cms," href=""https://mumbaimirror.indiatimes.com/mumbai/crime/78-investors-including-assistant-vp-of-a-private-bank-duped-of-rs-12-crore-in-ponzi-scheme/articleshow/77047758.cms"" target=""_blank"">78 investors including Assistant VP of a private bank duped of Rs 12 crore in Ponzi scheme</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mumbai Mirror</font",2020-07-19 07:00:00+00:00,Mumbai Mirror
"Lender, county foreclosing on Kissimmee motels where power was shut off on residents - Orlando Sentinel",https://www.orlandosentinel.com/business/real-estate/os-bz-osceola-hotels-foreclosure-20200609-rr3onflenjhulmpnusm5qnp6d4-story.html," href=""https://www.orlandosentinel.com/business/real-estate/os-bz-osceola-hotels-foreclosure-20200609-rr3onflenjhulmpnusm5qnp6d4-story.html"" target=""_blank"">Lender, county foreclosing on Kissimmee motels where power was shut off on residents</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Orlando Sentinel</font",2020-06-09 07:00:00+00:00,Orlando Sentinel
Hun Sen to Cambodian banks: Seize property if borrowers won't pay - Nikkei Asian Review,https://asia.nikkei.com/Politics/Hun-Sen-to-Cambodian-banks-Seize-property-if-borrowers-won-t-pay," href=""https://asia.nikkei.com/Politics/Hun-Sen-to-Cambodian-banks-Seize-property-if-borrowers-won-t-pay"" target=""_blank"">Hun Sen to Cambodian banks: Seize property if borrowers won't pay</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nikkei Asian Review</font",2020-06-26 07:00:00+00:00,Nikkei Asian Review
Why Personal Guarantees Of Promoters Of Corporates Defaulting Loan Repayments Are Not Invoked By PS... - Live Law,https://www.livelaw.in/top-stories/why-personal-guarantees-of-promoters-of-corporates-defaulting-loan-repayments-are-not-invoked-by-ps-banks-sc-asks-finance-ministry-to-respond-read-order-160219," href=""https://www.livelaw.in/top-stories/why-personal-guarantees-of-promoters-of-corporates-defaulting-loan-repayments-are-not-invoked-by-ps-banks-sc-asks-finance-ministry-to-respond-read-order-160219"" target=""_blank"">Why Personal Guarantees Of Promoters Of Corporates Defaulting Loan Repayments Are Not Invoked By PS...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Live Law</font",2020-07-20 07:00:00+00:00,Live Law
Delhi High Court query to Centre on PMC revival - Telegraph India,https://www.telegraphindia.com/business/delhi-high-court-query-to-centre-on-pmc-revival/cid/1774354," href=""https://www.telegraphindia.com/business/delhi-high-court-query-to-centre-on-pmc-revival/cid/1774354"" target=""_blank"">Delhi High Court query to Centre on PMC revival</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Telegraph India</font",2020-05-19 07:00:00+00:00,Telegraph India
Rookie middlemen muddle the government’s effort to buy coronavirus supplies - USA TODAY,https://www.usatoday.com/in-depth/news/investigations/2020/07/23/covid-ppe-face-mask-shortage-draws-new-companies-us-contracts/5459884002/," href=""https://www.usatoday.com/in-depth/news/investigations/2020/07/23/covid-ppe-face-mask-shortage-draws-new-companies-us-contracts/5459884002/"" target=""_blank"">Rookie middlemen muddle the government’s effort to buy coronavirus supplies</a>&nbsp;&nbsp;<font color=""#6f6f6f"">USA TODAY</font",2020-07-23 07:00:00+00:00,USA TODAY
Zardari to be indicted via video link - The Express Tribune,https://tribune.com.pk/story/2254964/zardari-to-be-indicted-via-video-link," href=""https://tribune.com.pk/story/2254964/zardari-to-be-indicted-via-video-link"" target=""_blank"">Zardari to be indicted via video link</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Express Tribune</font",2020-07-15 07:00:00+00:00,The Express Tribune
Online vendors' collective sends legal notice to Club Factory for defaulting on dues to sellers - MediaNama.com,https://www.medianama.com/2020/07/223-club-factory-legal-notice-aiova/," href=""https://www.medianama.com/2020/07/223-club-factory-legal-notice-aiova/"" target=""_blank"">Online vendors' collective sends legal notice to Club Factory for defaulting on dues to sellers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MediaNama.com</font",2020-07-17 07:00:00+00:00,MediaNama.com
Prison closure brings financial crisis to NC’s tiniest county - Raleigh News & Observer,https://www.newsobserver.com/news/politics-government/article244272657.html," href=""https://www.newsobserver.com/news/politics-government/article244272657.html"" target=""_blank"">Prison closure brings financial crisis to NC’s tiniest county</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Raleigh News & Observer</font",2020-07-17 07:00:00+00:00,Raleigh News & Observer
What The Government's Got Wrong In Addressing Insolvency - NDTV,https://www.ndtv.com/opinion/what-the-governments-got-wrong-in-addressing-insolvency-2243127," href=""https://www.ndtv.com/opinion/what-the-governments-got-wrong-in-addressing-insolvency-2243127"" target=""_blank"">What The Government's Got Wrong In Addressing Insolvency</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NDTV</font",2020-06-09 07:00:00+00:00,NDTV
"Reintroducing The Game’s Accuser, Model Priscilla Rainey [Photos] - Hip-Hop Wired",https://hiphopwired.com/playlist/priscilla-rainey-baes-baddies/," href=""https://hiphopwired.com/playlist/priscilla-rainey-baes-baddies/"" target=""_blank"">Reintroducing The Game’s Accuser, Model Priscilla Rainey [Photos]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hip-Hop Wired</font",2020-06-11 07:00:00+00:00,Hip-Hop Wired
Foreign inmates turn violent attempt Tihar jail break - Outlook India,https://www.outlookindia.com/newsscroll/foreign-inmates-turn-violent-attempt-tihar-jail-break/1880523," href=""https://www.outlookindia.com/newsscroll/foreign-inmates-turn-violent-attempt-tihar-jail-break/1880523"" target=""_blank"">Foreign inmates turn violent attempt Tihar jail break</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2020-06-29 07:00:00+00:00,Outlook India
Would Student Loan Forgiveness Reduce Racial Inequality? - Forbes,https://www.forbes.com/sites/adamminsky/2020/06/09/would-student-loan-forgiveness-reduce-racial-inequality/," href=""https://www.forbes.com/sites/adamminsky/2020/06/09/would-student-loan-forgiveness-reduce-racial-inequality/"" target=""_blank"">Would Student Loan Forgiveness Reduce Racial Inequality?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font",2020-06-09 07:00:00+00:00,Forbes
Manivannan transferred out of labour Department - The Hindu,https://www.thehindu.com/news/national/karnataka/manivannan-transferred-out-of-labour-department/article31560449.ece," href=""https://www.thehindu.com/news/national/karnataka/manivannan-transferred-out-of-labour-department/article31560449.ece"" target=""_blank"">Manivannan transferred out of labour Department</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2020-05-11 07:00:00+00:00,The Hindu
Govt mismanaging border situation: Sonia Gandhi at CWC meeting - Hindustan Times,https://www.hindustantimes.com/india-news/govt-mismanaging-border-situation-sonia-at-cwc-meeting/story-pQmM2N2SBt49FQjuku8kJI.html," href=""https://www.hindustantimes.com/india-news/govt-mismanaging-border-situation-sonia-at-cwc-meeting/story-pQmM2N2SBt49FQjuku8kJI.html"" target=""_blank"">Govt mismanaging border situation: Sonia Gandhi at CWC meeting</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2020-06-24 07:00:00+00:00,Hindustan Times
SHAREHOLDER ALERT: Lowey Dannenberg Investigates Claims on Behalf of Investors of Santander Consumer USA (SC). - GlobeNewswire,https://www.globenewswire.com/news-release/2020/05/21/2037223/0/en/SHAREHOLDER-ALERT-Lowey-Dannenberg-Investigates-Claims-on-Behalf-of-Investors-of-Santander-Consumer-USA-SC.html," href=""https://www.globenewswire.com/news-release/2020/05/21/2037223/0/en/SHAREHOLDER-ALERT-Lowey-Dannenberg-Investigates-Claims-on-Behalf-of-Investors-of-Santander-Consumer-USA-SC.html"" target=""_blank"">SHAREHOLDER ALERT: Lowey Dannenberg Investigates Claims on Behalf of Investors of Santander Consumer USA (SC).</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GlobeNewswire</font",2020-05-21 07:00:00+00:00,GlobeNewswire
How to find the best student loans (and get the lowest rates) - FOX 10 News Phoenix,https://www.fox10phoenix.com/money/how-to-find-best-student-loans-lowest-rates," href=""https://www.fox10phoenix.com/money/how-to-find-best-student-loans-lowest-rates"" target=""_blank"">How to find the best student loans (and get the lowest rates)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FOX 10 News Phoenix</font",2020-06-04 07:00:00+00:00,FOX 10 News Phoenix
Nigerian court grants bail to Chinese accused of offering N100m bribe - Premium Times,https://www.premiumtimesng.com/news/top-news/394189-nigerian-court-grants-bail-to-chinese-accused-of-offering-n100m-bribe.html," href=""https://www.premiumtimesng.com/news/top-news/394189-nigerian-court-grants-bail-to-chinese-accused-of-offering-n100m-bribe.html"" target=""_blank"">Nigerian court grants bail to Chinese accused of offering N100m bribe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Premium Times</font",2020-05-23 07:00:00+00:00,Premium Times
Bounced Cheques: A Commercial Problem Needs A Commercial Solution - BloombergQuint,https://www.bloombergquint.com/opinion/bounced-cheques-a-commercial-problem-needs-a-commercial-solution," href=""https://www.bloombergquint.com/opinion/bounced-cheques-a-commercial-problem-needs-a-commercial-solution"" target=""_blank"">Bounced Cheques: A Commercial Problem Needs A Commercial Solution</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BloombergQuint</font",2020-06-17 07:00:00+00:00,BloombergQuint
"Behbal Kalan firing: Advocate, car dealer sent to 3-day police custody - Hindustan Times",https://www.hindustantimes.com/chandigarh/behbal-kalan-firing-advocate-car-dealer-sent-to-3-day-police-custody/story-BooGIJ6vvonSchfJh1F0PP.html," href=""https://www.hindustantimes.com/chandigarh/behbal-kalan-firing-advocate-car-dealer-sent-to-3-day-police-custody/story-BooGIJ6vvonSchfJh1F0PP.html"" target=""_blank"">Behbal Kalan firing: Advocate, car dealer sent to 3-day police custody</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2020-06-21 07:00:00+00:00,Hindustan Times
Banks warn up to half of 'bounce back' borrowers could default - City A.M.,https://www.cityam.com/banks-warn-up-to-half-of-bounce-back-borrowers-could-default/," href=""https://www.cityam.com/banks-warn-up-to-half-of-bounce-back-borrowers-could-default/"" target=""_blank"">Banks warn up to half of 'bounce back' borrowers could default</a>&nbsp;&nbsp;<font color=""#6f6f6f"">City A.M.</font",2020-06-01 07:00:00+00:00,City A.M.
Jon and Kate Gosselin’s daughter Mady talks fighting ‘anti-black racism’ after estranged dad accused of ‘snub - The Sun,https://www.thesun.co.uk/tvandshowbiz/11785879/jon-kate-gosselin-daughter-mady-fighting-racism/," href=""https://www.thesun.co.uk/tvandshowbiz/11785879/jon-kate-gosselin-daughter-mady-fighting-racism/"" target=""_blank"">Jon and Kate Gosselin’s daughter Mady talks fighting ‘anti-black racism’ after estranged dad accused of ‘snub</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Sun</font",2020-06-04 07:00:00+00:00,The Sun
"Man gets 20 months' jail, caning for molesting girlfriend's 9-year-old daughter - Yahoo Singapore News",https://sg.news.yahoo.com/man-jailed-20-months-for-molesting-girlfriends-9-yearold-daughter-104702536.html," href=""https://sg.news.yahoo.com/man-jailed-20-months-for-molesting-girlfriends-9-yearold-daughter-104702536.html"" target=""_blank"">Man gets 20 months' jail, caning for molesting girlfriend's 9-year-old daughter</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Singapore News</font",2020-06-18 07:00:00+00:00,Yahoo Singapore News
Varadkar ‘doesn’t fully trust’ banks amid profiteering claims - The Irish Times,https://www.irishtimes.com/news/politics/varadkar-doesn-t-fully-trust-banks-amid-profiteering-claims-1.4302489," href=""https://www.irishtimes.com/news/politics/varadkar-doesn-t-fully-trust-banks-amid-profiteering-claims-1.4302489"" target=""_blank"">Varadkar ‘doesn’t fully trust’ banks amid profiteering claims</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Irish Times</font",2020-07-11 07:00:00+00:00,The Irish Times
Microsoft Sued for LinkedIn Clipboard Snooping Scare - Security Boulevard,https://securityboulevard.com/2020/07/microsoft-sued-for-linkedin-clipboard-snooping-scare/," href=""https://securityboulevard.com/2020/07/microsoft-sued-for-linkedin-clipboard-snooping-scare/"" target=""_blank"">Microsoft Sued for LinkedIn Clipboard Snooping Scare</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Security Boulevard</font",2020-07-14 07:00:00+00:00,Security Boulevard
ATC sentences extortionist to five-year jail term - The News International,https://www.thenews.com.pk/print/674735-atc-sentences-extortionist-to-five-year-jail-term," href=""https://www.thenews.com.pk/print/674735-atc-sentences-extortionist-to-five-year-jail-term"" target=""_blank"">ATC sentences extortionist to five-year jail term</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The News International</font",2020-06-19 07:00:00+00:00,The News International
Edward Lotterman: Collateralized corporate loans are looming economic peril - TwinCities.com-Pioneer Press,https://www.twincities.com/2020/07/03/edward-lotterman-collateralized-corporate-loans-are-looming-economic-peril/," href=""https://www.twincities.com/2020/07/03/edward-lotterman-collateralized-corporate-loans-are-looming-economic-peril/"" target=""_blank"">Edward Lotterman: Collateralized corporate loans are looming economic peril</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TwinCities.com-Pioneer Press</font",2020-07-03 07:00:00+00:00,TwinCities.com-Pioneer Press
"Citing Millions in Debt, Ebony Magazine Being Forced Into Involuntary Bankruptcy - The Root",https://www.theroot.com/citing-millions-in-debt-ebony-magazine-being-forced-in-1844492679," href=""https://www.theroot.com/citing-millions-in-debt-ebony-magazine-being-forced-in-1844492679"" target=""_blank"">Citing Millions in Debt, Ebony Magazine Being Forced Into Involuntary Bankruptcy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Root</font",2020-07-24 07:00:00+00:00,The Root
"PMC Bank case: Chargesheet against five directors, two valuers - Times of India",https://timesofindia.indiatimes.com/city/mumbai/pmc-bank-case-chargesheet-against-five-directors-two-valuers/articleshow/76227791.cms," href=""https://timesofindia.indiatimes.com/city/mumbai/pmc-bank-case-chargesheet-against-five-directors-two-valuers/articleshow/76227791.cms"" target=""_blank"">PMC Bank case: Chargesheet against five directors, two valuers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-06-06 07:00:00+00:00,Times of India
Should small business owners take out personal loans during coronavirus? - FOX 10 News Phoenix,https://www.fox10phoenix.com/money/small-business-owners-personal-loans-coronavirus," href=""https://www.fox10phoenix.com/money/small-business-owners-personal-loans-coronavirus"" target=""_blank"">Should small business owners take out personal loans during coronavirus?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FOX 10 News Phoenix</font",2020-06-03 07:00:00+00:00,FOX 10 News Phoenix
title,link,description,date,source
New Jersey Law Firm Accused in Suit of Defaulting on $18M Debt to Litigation Funder | New Jersey Law Journal - Law.com,https://www.law.com/njlawjournal/2020/04/27/new-jersey-law-firm-accused-in-suit-of-defaulting-on-18m-debt-to-litigation-funder/," href=""https://www.law.com/njlawjournal/2020/04/27/new-jersey-law-firm-accused-in-suit-of-defaulting-on-18m-debt-to-litigation-funder/"" target=""_blank"">New Jersey Law Firm Accused in Suit of Defaulting on $18M Debt to Litigation Funder | New Jersey Law Journal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Law.com</font",2020-04-27 07:00:00+00:00,Law.com
'The Chi' Star Jason Mitchell Accused Of Defaulting On $60000 Loan Month After Being Fired From Showtime Show - The Blast,https://theblast.com/c/the-chi-showtime-jason-mitchell-tiffany-boone-sexual-harassment-instagram-lawsuit-sued-60000-loan-default-after-being-fired-lena-waithe," href=""https://theblast.com/c/the-chi-showtime-jason-mitchell-tiffany-boone-sexual-harassment-instagram-lawsuit-sued-60000-loan-default-after-being-fired-lena-waithe"" target=""_blank"">'The Chi' Star Jason Mitchell Accused Of Defaulting On $60000 Loan Month After Being Fired From Showtime Show</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Blast</font",2020-02-25 08:00:00+00:00,The Blast
How CBI convinced UK High Court that Vijay Mallya needs to be extradited to India - ThePrint,https://theprint.in/india/how-cbi-convinced-uk-high-court-that-vijay-mallya-needs-to-be-extradited-to-india/405361/," href=""https://theprint.in/india/how-cbi-convinced-uk-high-court-that-vijay-mallya-needs-to-be-extradited-to-india/405361/"" target=""_blank"">How CBI convinced UK High Court that Vijay Mallya needs to be extradited to India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ThePrint</font",2020-04-22 07:00:00+00:00,ThePrint
Banks 'ask companies to stop paying loans' to get government support - Yahoo Finance UK,https://uk.finance.yahoo.com/news/coronavirus-covid-19-cbils-loans-government-banks-smes-defaulting-business-innovate-finance-natalie-ceeney-090837699.html," href=""https://uk.finance.yahoo.com/news/coronavirus-covid-19-cbils-loans-government-banks-smes-defaulting-business-innovate-finance-natalie-ceeney-090837699.html"" target=""_blank"">Banks 'ask companies to stop paying loans' to get government support</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance UK</font",2020-04-20 07:00:00+00:00,Yahoo Finance UK
Judge in Kentucky orders companies owned by Gov. Justice to pay more than $1 million - WCHS-TV8,http://wchstv.com/news/local/judge-in-kentucky-orders-companies-owned-by-gov-justice-to-pay-more-than-1-million," href=""http://wchstv.com/news/local/judge-in-kentucky-orders-companies-owned-by-gov-justice-to-pay-more-than-1-million"" target=""_blank"">Judge in Kentucky orders companies owned by Gov. Justice to pay more than $1 million</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WCHS-TV8</font",2020-04-27 07:00:00+00:00,WCHS-TV8
World’s Banks Brace for Rise in Loan Defaults - U.S. News & World Report,https://www.usnews.com/news/best-countries/articles/2020-04-17/threat-of-bad-loans-looms-over-banks-during-coronavirus-pandemic," href=""https://www.usnews.com/news/best-countries/articles/2020-04-17/threat-of-bad-loans-looms-over-banks-during-coronavirus-pandemic"" target=""_blank"">World’s Banks Brace for Rise in Loan Defaults</a>&nbsp;&nbsp;<font color=""#6f6f6f"">U.S. News & World Report</font",2020-04-17 07:00:00+00:00,U.S. News & World Report
Lebanon contemplates defaulting on its debt – and a greater cost - The Interpreter,https://www.lowyinstitute.org/the-interpreter/lebanon-contemplates-defaulting-its-debt-and-greater-cost," href=""https://www.lowyinstitute.org/the-interpreter/lebanon-contemplates-defaulting-its-debt-and-greater-cost"" target=""_blank"">Lebanon contemplates defaulting on its debt – and a greater cost</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Interpreter</font",2020-02-27 08:00:00+00:00,The Interpreter
"Philip Falcone Sued Over Alleged $65.8 Million Default, Warhol Painting - Bloomberg",https://www.bloomberg.com/news/articles/2020-02-21/falcone-sued-over-alleged-65-8-million-default-warhol-painting," href=""https://www.bloomberg.com/news/articles/2020-02-21/falcone-sued-over-alleged-65-8-million-default-warhol-painting"" target=""_blank"">Philip Falcone Sued Over Alleged $65.8 Million Default, Warhol Painting</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font",2020-02-21 08:00:00+00:00,Bloomberg
Kentucky Judge Orders James C Justice Companies and Kentucky Fuel to pay fines - SteelGuru,https://steelguru.com/coal/kentucky-judge-orders-james-c-justice-companies-and-kentucky-fuel-to-pay-fines/558643," href=""https://steelguru.com/coal/kentucky-judge-orders-james-c-justice-companies-and-kentucky-fuel-to-pay-fines/558643"" target=""_blank"">Kentucky Judge Orders James C Justice Companies and Kentucky Fuel to pay fines</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SteelGuru</font",2020-04-27 07:00:00+00:00,SteelGuru
